stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6427108831,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 16049-16149,,-34.77745,-58.622824,,,,,America/Argentina/Buenos_Aires,
6427108832,,SUNCHALES,,-34.791241,-58.630654,,,,,America/Argentina/Buenos_Aires,
6427130830,,MALABIA 5369,,-34.69355,-58.589607,,,,,America/Argentina/Buenos_Aires,
6427130831,,GENERAL PAZ 16275,,-34.69205,-58.478981,,,,,America/Argentina/Buenos_Aires,
6427130856,,AVENIDA CAMINO DE CINTURA 5299-5599,,-34.698734,-58.542992,,,,,America/Argentina/Buenos_Aires,
6427102324,,AVENIDA STRANGFORD 1623-1665,,-34.690892,-58.487327,,,,,America/Argentina/Buenos_Aires,
6427102325,,DE LA COOPERACIÓN Y RUTA NACIONAL A002 Y AVENIDA DE CIRCUNVALACION,,-34.710194,-58.503559,,,,,America/Argentina/Buenos_Aires,
6427102326,,AVENIDA STRANGFORD 1945-1985,,-34.688866,-58.485035,,,,,America/Argentina/Buenos_Aires,
6427102327,,DE LA HUERTA 211-249,,-34.710399,-58.491299,,,,,America/Argentina/Buenos_Aires,
6427102328,,AVENIDA GENERAL SAN MARTÍN,,-34.699291,-58.494752,,,,,America/Argentina/Buenos_Aires,
6427102329,,AUTOPISTA TENIENTE GENERAL PABLO RICCHIERI,,-34.696979,-58.493012,,,,,America/Argentina/Buenos_Aires,
6427102330,,AVENIDA STRANGFORD Y RUTA NACIONAL A002,,-34.695267,-58.491566,,,,,America/Argentina/Buenos_Aires,
6427102331,,AVENIDA STRANGFORD 1593,,-34.691548,-58.488044,,,,,America/Argentina/Buenos_Aires,
6427102332,,AVENIDA GENERAL SAN MARTÍN 3386-3400,,-34.668813,-58.53412,,,,,America/Argentina/Buenos_Aires,
6427102333,,AVENIDA GENERAL SAN MARTÍN 3386-3400,,-34.668811,-58.534121,,,,,America/Argentina/Buenos_Aires,
6427102334,,MONSEÑOR LÓPEZ MAY 6749-6799,,-34.775651,-58.615908,,,,,America/Argentina/Buenos_Aires,
6427102335,,MONSEÑOR LÓPEZ MAY 6749-6799,,-34.775651,-58.615908,,,,,America/Argentina/Buenos_Aires,
6427102336,,ACHUPALLAS 6800-6998,,-34.777835,-58.608562,,,,,America/Argentina/Buenos_Aires,
6427102337,,ACHUPALLAS 6580,,-34.775909,-58.611004,,,,,America/Argentina/Buenos_Aires,
6427102338,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 14899-15099,,-34.768914,-58.619139,,,,,America/Argentina/Buenos_Aires,
6427102339,,INFANTA ISABEL 5899-5999,,-34.773598,-58.618641,,,,,America/Argentina/Buenos_Aires,
6427102340,,INFANTA ISABEL 5899-5999,,-34.773598,-58.618641,,,,,America/Argentina/Buenos_Aires,
6427102341,,INFANTA ISABEL 6000-6080,,-34.773945,-58.61821,,,,,America/Argentina/Buenos_Aires,
6427102342,,INFANTA ISABEL 6000-6080,,-34.773945,-58.61821,,,,,America/Argentina/Buenos_Aires,
6427102343,,ZAPIOLA 3622-3648,,-34.679098,-58.549731,,,,,America/Argentina/Buenos_Aires,
6427102344,,ZAPIOLA 3622-3648,,-34.679102,-58.549731,,,,,America/Argentina/Buenos_Aires,
6427102345,,ZAPIOLA 3622-3648,,-34.679072,-58.549815,,,,,America/Argentina/Buenos_Aires,
6427102346,,ACHUPALLAS 7200-7298,,-34.779784,-58.606169,,,,,America/Argentina/Buenos_Aires,
6427102347,,ACHUPALLAS 7200-7298,,-34.779784,-58.606169,,,,,America/Argentina/Buenos_Aires,
6427102348,,ACCESO A INFANTA ISABEL 5902-5936,,-34.772638,-58.620003,,,,,America/Argentina/Buenos_Aires,
6427102349,,ACCESO A INFANTA ISABEL 5902-5936,,-34.772638,-58.620003,,,,,America/Argentina/Buenos_Aires,
6427102350,,ACHUPALLAS 6310,,-34.773925,-58.613456,,,,,America/Argentina/Buenos_Aires,
6427102351,,MONSEÑOR LÓPEZ MAY 6700-6748,,-34.774887,-58.614998,,,,,America/Argentina/Buenos_Aires,
6427102352,,MONSEÑOR LÓPEZ MAY 6700-6748,,-34.774887,-58.614998,,,,,America/Argentina/Buenos_Aires,
6427102353,,BERÓN DE ASTRADA 3799-3899,,-34.675845,-58.544989,,,,,America/Argentina/Buenos_Aires,
6427102354,,BERÓN DE ASTRADA 3799-3899,,-34.675845,-58.544988,,,,,America/Argentina/Buenos_Aires,
6427102355,,COLÓN 3144-3398,,-34.66656,-58.528878,,,,,America/Argentina/Buenos_Aires,
6427102356,,COLÓN 3144-3398,,-34.666561,-58.528875,,,,,America/Argentina/Buenos_Aires,
6427102357,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 1399-1499,,-34.670101,-58.536109,,,,,America/Argentina/Buenos_Aires,
6427102358,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 1399-1499,,-34.670103,-58.536105,,,,,America/Argentina/Buenos_Aires,
6427102359,,ACHUPALLAS 6999-7199,,-34.77947,-58.606553,,,,,America/Argentina/Buenos_Aires,
6427102360,,ACHUPALLAS 6999-7199,,-34.77947,-58.606553,,,,,America/Argentina/Buenos_Aires,
6427102361,,MONSEÑOR LÓPEZ MAY 6649-6699,,-34.77466,-58.614729,,,,,America/Argentina/Buenos_Aires,
6427102362,,MONSEÑOR LÓPEZ MAY 6649-6699,,-34.77466,-58.614729,,,,,America/Argentina/Buenos_Aires,
6427102363,,ACHUPALLAS 6777-6799,,-34.777524,-58.60896,,,,,America/Argentina/Buenos_Aires,
6427102364,,FORMOSA 3357-3399,,-34.673885,-58.542062,,,,,America/Argentina/Buenos_Aires,
6427102365,,FORMOSA 3357-3399,,-34.673889,-58.542058,,,,,America/Argentina/Buenos_Aires,
6427102366,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15399-15447,,-34.772166,-58.620664,,,,,America/Argentina/Buenos_Aires,
6427102367,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 14340-14352,,-34.764477,-58.617254,,,,,America/Argentina/Buenos_Aires,
6427102368,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 195,,-34.663494,-58.52107,,,,,America/Argentina/Buenos_Aires,
6427102369,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 49-99,,-34.662996,-58.519729,,,,,America/Argentina/Buenos_Aires,
6427102370,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 49-99,,-34.662995,-58.519728,,,,,America/Argentina/Buenos_Aires,
6427102371,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 369-399,,-34.664357,-58.523471,,,,,America/Argentina/Buenos_Aires,
6427102372,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 369-399,,-34.664354,-58.523461,,,,,America/Argentina/Buenos_Aires,
6427102373,,INFANTA ISABEL 5900-5998,,-34.773119,-58.619238,,,,,America/Argentina/Buenos_Aires,
6427102374,,INFANTA ISABEL 5900-5998,,-34.773119,-58.619238,,,,,America/Argentina/Buenos_Aires,
6427102375,,CONSTITUCIÓN 3699-3899,,-34.677142,-58.546925,,,,,America/Argentina/Buenos_Aires,
6427102376,,CONSTITUCIÓN 3699-3899,,-34.677147,-58.546927,,,,,America/Argentina/Buenos_Aires,
6427102377,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15129-15299,,-34.770077,-58.61966,,,,,America/Argentina/Buenos_Aires,
6427102378,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 14459-14529,,-34.76632,-58.617907,,,,,America/Argentina/Buenos_Aires,
6427102379,,INFANTA ISABEL 6099-6199,,-34.775586,-58.616154,,,,,America/Argentina/Buenos_Aires,
6427102380,,INFANTA ISABEL 6099-6199,,-34.775586,-58.616154,,,,,America/Argentina/Buenos_Aires,
6427102381,,ACHUPALLAS 6305,,-34.773841,-58.613763,,,,,America/Argentina/Buenos_Aires,
6427102382,,ACHUPALLAS 6305,,-34.773841,-58.613763,,,,,America/Argentina/Buenos_Aires,
6427102383,,ACHUPALLAS 6423-6499,,-34.775577,-58.611415,,,,,America/Argentina/Buenos_Aires,
6427102584,,COLORADO 10300-10398,,-34.877689,-58.69178,,,,,America/Argentina/Buenos_Aires,
6427100292,,ALMAFUERTE 3241-3267,,-34.678794,-58.55857,,,,,America/Argentina/Buenos_Aires,
6427100293,,VALENTÍN GÓMEZ 1900-1998,,-34.736488,-58.580715,,,,,America/Argentina/Buenos_Aires,
6427100295,,AVENIDA DE MAYO 1219-1299,,-34.653392,-58.56318,,,,,America/Argentina/Buenos_Aires,
6427100296,,AVENIDA DE MAYO 1219-1299,,-34.653397,-58.56319,,,,,America/Argentina/Buenos_Aires,
6427100297,,AVENIDA DE MAYO 2350-2368,,-34.668316,-58.560676,,,,,America/Argentina/Buenos_Aires,
6427100298,,AVENIDA DE MAYO 2350-2368,,-34.668312,-58.560672,,,,,America/Argentina/Buenos_Aires,
6427100299,,SANTA ROSA 6369-6399,,-34.740131,-58.57616,,,,,America/Argentina/Buenos_Aires,
6427100300,,AVENIDA DE MAYO 1877,,-34.660107,-58.562057,,,,,America/Argentina/Buenos_Aires,
6427100301,,AVENIDA DE MAYO 1877,,-34.660107,-58.562059,,,,,America/Argentina/Buenos_Aires,
6427112232,,AVENIDA GENERAL ROJO 871-899,,-34.739254,-58.563862,,,,,America/Argentina/Buenos_Aires,
6427131323,,RÍO ORINOCO,,-34.830778,-58.65597,,,,,America/Argentina/Buenos_Aires,
6427131324,,BACIGALUPI 2999-3099,,-34.815009,-58.64448,,,,,America/Argentina/Buenos_Aires,
6427131325,,BRAGADO,,-34.831631,-58.656989,,,,,America/Argentina/Buenos_Aires,
6427131326,,ARECO,,-34.829264,-58.665884,,,,,America/Argentina/Buenos_Aires,
6427131327,,URIEN 7169,,-34.829118,-58.653987,,,,,America/Argentina/Buenos_Aires,
6427131328,,ARECO,,-34.830155,-58.666946,,,,,America/Argentina/Buenos_Aires,
6427131329,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 14869-14899,,-34.768013,-58.618977,,,,,America/Argentina/Buenos_Aires,
6427131330,,RUTA,,-34.80983,-58.636272,,,,,America/Argentina/Buenos_Aires,
6427131331,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 18000-18398,,-34.796406,-58.633588,,,,,America/Argentina/Buenos_Aires,
6427131332,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 17813-17841,,-34.793682,-58.632473,,,,,America/Argentina/Buenos_Aires,
6427131333,,RUTA,,-34.807971,-58.635209,,,,,America/Argentina/Buenos_Aires,
6427131457,,AVENIDA PRESIDENTE DOCTOR ARTURO U. ILLIA 2635,,-34.677261,-58.565567,,,,,America/Argentina/Buenos_Aires,
6427131458,,JUAN FLORIO 3006,,-34.679062,-58.563115,,,,,America/Argentina/Buenos_Aires,
6427131740,,LABARDÉN 5846,,-34.69077,-58.604305,,,,,America/Argentina/Buenos_Aires,
6427131741,,LABARDÉN 5400-5498,,-34.688064,-58.601067,,,,,America/Argentina/Buenos_Aires,
6427131742,,AVENIDA CRISTIANÍA 1199-1249,,-34.691544,-58.609288,,,,,America/Argentina/Buenos_Aires,
6427131743,,ARRIBEÑOS 5200-5398,,-34.687531,-58.599312,,,,,America/Argentina/Buenos_Aires,
6427131744,,AVENIDA CRISTIANÍA 1427-1449,,-34.692927,-58.607439,,,,,America/Argentina/Buenos_Aires,
6427131745,,LABARDÉN 6136,,-34.692412,-58.606286,,,,,America/Argentina/Buenos_Aires,
6427131937,,AVENIDA GENERAL RIVAS 2763-2799,,-34.759556,-58.658966,,,,,America/Argentina/Buenos_Aires,
6427131938,,SAN MATÍAS 6302-6434,,-34.739647,-58.654396,,,,,America/Argentina/Buenos_Aires,
6427131943,,SAN MATÍAS,,-34.746571,-58.662628,,,,,America/Argentina/Buenos_Aires,
6427131944,,ROBERTO BILLINGHURST 5699-5869,,-34.73307,-58.651235,,,,,America/Argentina/Buenos_Aires,
6427131948,,AVENIDA JUAN BAUTISTA LASALLE,,-34.757385,-58.660145,,,,,America/Argentina/Buenos_Aires,
6427131949,,ROBERTO BILLINGHURST 5299-5499,,-34.728497,-58.650108,,,,,America/Argentina/Buenos_Aires,
6427131950,,SAN MATÍAS,,-34.741869,-58.657007,,,,,America/Argentina/Buenos_Aires,
6427131951,,LEÓNARDO DA VINCI 2700-2748,,-34.734722,-58.629364,,,,,America/Argentina/Buenos_Aires,
6427131952,,AVENIDA LURO 5338,,-34.742568,-58.594588,,,,,America/Argentina/Buenos_Aires,
6427131953,,JUAN DE ALAGÓN 4649-4699,,-34.735836,-58.627949,,,,,America/Argentina/Buenos_Aires,
6427131959,,CALLE MARTÍN GARCÍA 8000-8098,,-34.820775,-58.63604,,,,,America/Argentina/Buenos_Aires,
6427131960,,CALLE MARTÍN GARCÍA 8100-8198,,-34.821523,-58.635134,,,,,America/Argentina/Buenos_Aires,
6427131961,,CALLE CONCORDIA,,-34.825093,-58.630913,,,,,America/Argentina/Buenos_Aires,
6427131962,,CALLE MARTÍN GARCÍA 8200-8298,,-34.822532,-58.633853,,,,,America/Argentina/Buenos_Aires,
6427131963,,CALLE MARTÍN GARCÍA 8300-8398,,-34.823615,-58.632522,,,,,America/Argentina/Buenos_Aires,
6427131964,,CALLE CONCORDIA 3502-3600,,-34.827588,-58.632625,,,,,America/Argentina/Buenos_Aires,
6427131965,,CALLE CONCORDIA 3352-3400,,-34.826087,-58.630853,,,,,America/Argentina/Buenos_Aires,
6427132102,,SARANDÍ 4063,,-34.688468,-58.550525,,,,,America/Argentina/Buenos_Aires,
6427132103,,PERIBEBUY 2400-2498,,-34.687569,-58.547249,,,,,America/Argentina/Buenos_Aires,
6427132104,,PERIBEBUY 2612,,-34.688905,-58.548735,,,,,America/Argentina/Buenos_Aires,
6427132105,,PERIBEBUY 1270-1290,,-34.682007,-58.542359,,,,,America/Argentina/Buenos_Aires,
6427132106,,PERIBEBUY 1316,,-34.68071,-58.540569,,,,,America/Argentina/Buenos_Aires,
6427132107,,MATHEU 2700-2778,,-34.687073,-58.552665,,,,,America/Argentina/Buenos_Aires,
6427132288,,AVENIDA CRISTIANÍA 458,,-34.685754,-58.616278,,,,,America/Argentina/Buenos_Aires,
6427132289,,TRIUNVIRATO 4801-4899,,-34.676641,-58.604876,,,,,America/Argentina/Buenos_Aires,
6427132290,,ALGARROBO 5799-5899,,-34.681984,-58.611938,,,,,America/Argentina/Buenos_Aires,
6427132431,,LA BASTILLA 7100-7148,,-34.756496,-58.644314,,,,,America/Argentina/Buenos_Aires,
6427132432,,LA BASTILLA 7310-7398,,-34.758486,-58.646631,,,,,America/Argentina/Buenos_Aires,
6427132433,,LA BASTILLA 7206-7248,,-34.757473,-58.64545,,,,,America/Argentina/Buenos_Aires,
6427132533,,CORONEL BRANDSEN 387,,-34.65214,-58.5741,,,,,America/Argentina/Buenos_Aires,
6427132537,,CORONEL BRANDSEN 399-499,,-34.653376,-58.572429,,,,,America/Argentina/Buenos_Aires,
6427132541,,CORONEL BRANDSEN 599-699,,-34.654629,-58.570793,,,,,America/Argentina/Buenos_Aires,
6427132547,,ALMAFUERTE 1-99,,-34.656417,-58.588283,,,,,America/Argentina/Buenos_Aires,
6427132729,,CALIFORNIA 8300-8398,,-34.827019,-58.636536,,,,,America/Argentina/Buenos_Aires,
6427132732,,LISANDRO DE LA TORRE 400-498,,-34.677501,-58.517899,,,,,America/Argentina/Buenos_Aires,
6427132733,,LISANDRO DE LA TORRE 200-248,,-34.678687,-58.519608,,,,,America/Argentina/Buenos_Aires,
6427132738,,DOMINGO SCARLATTI 5154-5200,,-34.784433,-58.647191,,,,,America/Argentina/Buenos_Aires,
6427132739,,ATALCO 5106,,-34.766287,-58.625774,,,,,America/Argentina/Buenos_Aires,
6427132740,,ACHIRA 6699-6799,,-34.768292,-58.628161,,,,,America/Argentina/Buenos_Aires,
6427132741,,ATALCO 5360,,-34.766879,-58.623791,,,,,America/Argentina/Buenos_Aires,
6427132742,,ATALCO 5000-5098,,-34.765954,-58.626889,,,,,America/Argentina/Buenos_Aires,
6427132743,,DOMINGO SCARLATTI 4999-5049,,-34.783298,-58.648598,,,,,America/Argentina/Buenos_Aires,
6427132744,,B. LLORENTE 4200-4298,,-34.764321,-58.637974,,,,,America/Argentina/Buenos_Aires,
6427132745,,TOMÁS ANTONIO VALLE 5002-5100,,-34.767915,-58.63012,,,,,America/Argentina/Buenos_Aires,
6427132746,,ATALCO 5500-5598,,-34.767653,-58.621162,,,,,America/Argentina/Buenos_Aires,
6427132747,,DOMINGO SCARLATTI 5899,,-34.790451,-58.639793,,,,,America/Argentina/Buenos_Aires,
6412127636,,CORBETA URUGUAY 3149-3199,,-34.505791,-58.809033,,,,,America/Argentina/Buenos_Aires,
6412127637,,AVENIDA CROACIA 1449-1499,,-34.518914,-58.790413,,,,,America/Argentina/Buenos_Aires,
6412127804,,JUAN JOSÉ CASTELLI Y BLANCO ENCALADA,,-34.502362,-58.745087,,,,,America/Argentina/Buenos_Aires,
6412127805,,LISANDRO DE LA TORRE Y ADOLFO ALSINA,,-34.504356,-58.754325,,,,,America/Argentina/Buenos_Aires,
6412127811,,LISANDRO DE LA TORRE Y JUAN JOSE CASTELLI,,-34.506501,-58.752659,,,,,America/Argentina/Buenos_Aires,
6412127812,,LISANDRO DE LA TORRE Y EDUARDO WILDE,,-34.505596,-58.753357,,,,,America/Argentina/Buenos_Aires,
6412127813,,M. DE OLIDEN Y JUAN JOSE CASTELLI,,-34.504346,-58.749242,,,,,America/Argentina/Buenos_Aires,
6412127883,,MUÑOZ Y INT. ARRICAU,,-34.525565,-58.729097,,,,,America/Argentina/Buenos_Aires,
6427110141,,AVENIDA JUAN BAUTISTA LASALLE 3959,,-34.769662,-58.651896,,,,,America/Argentina/Buenos_Aires,
6427110142,,AVENIDA JUAN BAUTISTA LASALLE 3959,,-34.769663,-58.651895,,,,,America/Argentina/Buenos_Aires,
6412128345,,AVENIDA PRESIDENTE JUAN DOMINGO PERÓN 4899-4991,,-34.517804,-58.745363,,,,,America/Argentina/Buenos_Aires,
6427118758,,F. D. ROOSEVELT 50,,-34.695,-58.476174,,,,,America/Argentina/Buenos_Aires,
6427118759,,JUAN DOMINGO PERÓN 1044-1098,,-34.713937,-58.547013,,,,,America/Argentina/Buenos_Aires,
6427118760,,GORRITI 1815-1899,,-34.709017,-58.506613,,,,,America/Argentina/Buenos_Aires,
6427118761,,AVENIDA 17 DE OCTUBRE,,-34.722065,-58.56747,,,,,America/Argentina/Buenos_Aires,
6427118762,,AVENIDA CAMINO DE CINTURA 141,,-34.708753,-58.529962,,,,,America/Argentina/Buenos_Aires,
6427118763,,GENERAL PINTOS 2699-2799,,-34.693795,-58.47937,,,,,America/Argentina/Buenos_Aires,
6427118764,,GENERAL PINTOS 2699-2799,,-34.693796,-58.479371,,,,,America/Argentina/Buenos_Aires,
6427118765,,JOSÉ ALICO 900-998,,-34.707125,-58.515914,,,,,America/Argentina/Buenos_Aires,
6427118766,,AVENIDA 17 DE OCTUBRE 34,,-34.71935,-58.562915,,,,,America/Argentina/Buenos_Aires,
6427118767,,MARTÍN UGARTE 1-99,,-34.703743,-58.494019,,,,,America/Argentina/Buenos_Aires,
6427118768,,MARTÍN UGARTE 1-99,,-34.703728,-58.494018,,,,,America/Argentina/Buenos_Aires,
6427118769,,AVENIDA BOULOGNE SUR MER,,-34.70423,-58.4958,,,,,America/Argentina/Buenos_Aires,
6427118770,,AVENIDA BOULOGNE SUR MER,,-34.70416,-58.495861,,,,,America/Argentina/Buenos_Aires,
6427118771,,JUAN DOMINGO PERÓN 429-499,,-34.712516,-58.551647,,,,,America/Argentina/Buenos_Aires,
6427118772,,EL HORNERO 1000-1198,,-34.71508,-58.534796,,,,,America/Argentina/Buenos_Aires,
6427118773,,SOLDADO JUAN RAVA 1799-1899,,-34.69336,-58.480537,,,,,America/Argentina/Buenos_Aires,
6427118774,,SOLDADO JUAN RAVA 1799-1899,,-34.69329,-58.480491,,,,,America/Argentina/Buenos_Aires,
6427118775,,SOLDADO JUAN RAVA 1799-1899,,-34.69336,-58.480537,,,,,America/Argentina/Buenos_Aires,
6427118776,,SOLDADO JUAN RAVA 1799-1899,,-34.693289,-58.480491,,,,,America/Argentina/Buenos_Aires,
6427118777,,JUAN DOMINGO PERÓN 599-799,,-34.713128,-58.549199,,,,,America/Argentina/Buenos_Aires,
6427118778,,SOLDADO JUAN RAVA 1135A,,-34.698202,-58.486006,,,,,America/Argentina/Buenos_Aires,
6427118779,,SOLDADO JUAN RAVA 1135A,,-34.698215,-58.485997,,,,,America/Argentina/Buenos_Aires,
6427118780,,GENERAL PINTOS 2997,,-34.694356,-58.47818,,,,,America/Argentina/Buenos_Aires,
6427118781,,GENERAL PINTOS 2997,,-34.694356,-58.47818,,,,,America/Argentina/Buenos_Aires,
6427118782,,JOSÉ IGNACIO RUCCI 3867,,-34.707263,-58.5718,,,,,America/Argentina/Buenos_Aires,
6427118783,,SOLDADO EDUARDO RUBEN MORENO 3899-3999,,-34.701835,-58.570796,,,,,America/Argentina/Buenos_Aires,
6427118784,,SOLDADO EDUARDO RUBEN MORENO 3429-3549,,-34.697662,-58.576347,,,,,America/Argentina/Buenos_Aires,
6427118785,,SOLDADO EDUARDO RUBEN MORENO 3430-3548,,-34.697678,-58.576325,,,,,America/Argentina/Buenos_Aires,
6427118786,,AVENIDA INTENDENTE ESTEBAN CROVARA 3520,,-34.694797,-58.532982,,,,,America/Argentina/Buenos_Aires,
6427118787,,JOSÉ IGNACIO RUCCI 4081,,-34.708321,-58.570408,,,,,America/Argentina/Buenos_Aires,
6427118788,,AVENIDA INTENDENTE ESTEBAN CROVARA 4000-4094,,-34.696944,-58.536489,,,,,America/Argentina/Buenos_Aires,
6427118789,,PERIBEBUY 5799-5899,,-34.713237,-58.575459,,,,,America/Argentina/Buenos_Aires,
6427118790,,PERIBEBUY 5399-5499,,-34.709507,-58.571304,,,,,America/Argentina/Buenos_Aires,
6427118791,,PERIBEBUY 5499-5599,,-34.710556,-58.572449,,,,,America/Argentina/Buenos_Aires,
6427118792,,SOLDADO EDUARDO RUBEN MORENO 3735,,-34.700715,-58.572297,,,,,America/Argentina/Buenos_Aires,
6427118793,,AVENIDA INTENDENTE ESTEBAN CROVARA 3598,,-34.695694,-58.534412,,,,,America/Argentina/Buenos_Aires,
6427118794,,AVENIDA INTENDENTE ESTEBAN CROVARA 3598,,-34.695694,-58.534412,,,,,America/Argentina/Buenos_Aires,
6427118795,,PERIBEBUY 5599-5699,,-34.711494,-58.573498,,,,,America/Argentina/Buenos_Aires,
6427118796,,MONTAÑESES 5391,,-34.705249,-58.574105,,,,,America/Argentina/Buenos_Aires,
6427118797,,AVENIDA INTENDENTE ESTEBAN CROVARA 4400-4498,,-34.698597,-58.53923,,,,,America/Argentina/Buenos_Aires,
6427118798,,MONTAÑESES 5185,,-34.703986,-58.572709,,,,,America/Argentina/Buenos_Aires,
6427118799,,AVENIDA CRISTIANÍA 5019,,-34.717435,-58.574918,,,,,America/Argentina/Buenos_Aires,
6427118800,,AVENIDA CRISTIANÍA 5019,,-34.717435,-58.574918,,,,,America/Argentina/Buenos_Aires,
6427118801,,SOLDADO EDUARDO RUBEN MORENO 3839-3899,,-34.701338,-58.571459,,,,,America/Argentina/Buenos_Aires,
6427118802,,AVENIDA CRISTIANÍA 4889,,-34.716369,-58.576328,,,,,America/Argentina/Buenos_Aires,
6427118803,,AVENIDA CRISTIANÍA 4889,,-34.71637,-58.576328,,,,,America/Argentina/Buenos_Aires,
6427118804,,MONTAÑESES 4935,,-34.702923,-58.571533,,,,,America/Argentina/Buenos_Aires,
6427118805,,SOLDADO EDUARDO RUBEN MORENO 3649-3699,,-34.700063,-58.573205,,,,,America/Argentina/Buenos_Aires,
6427118806,,AVENIDA CAMINO DE CINTURA 2499-2599,,-34.681726,-58.575253,,,,,America/Argentina/Buenos_Aires,
6427118807,,AVENIDA CAMINO DE CINTURA 99-199,,-34.667568,-58.598953,,,,,America/Argentina/Buenos_Aires,
6427118808,,AVENIDA CAMINO DE CINTURA 99-199,,-34.667535,-58.598927,,,,,America/Argentina/Buenos_Aires,
6427118809,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 1600-1698,,-34.671081,-58.537645,,,,,America/Argentina/Buenos_Aires,
6427118810,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 1600-1698,,-34.671083,-58.537642,,,,,America/Argentina/Buenos_Aires,
6427118811,,AVENIDA CAMINO DE CINTURA 2201,,-34.680674,-58.579734,,,,,America/Argentina/Buenos_Aires,
6427118812,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 2554,,-34.67606,-58.545299,,,,,America/Argentina/Buenos_Aires,
6427118813,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 2554,,-34.676056,-58.545303,,,,,America/Argentina/Buenos_Aires,
6427118814,,COLECTORA MONSEÑOR RODOLFO BUFANO,,-34.684632,-58.563046,,,,,America/Argentina/Buenos_Aires,
6427118815,,AVENIDA CAMINO DE CINTURA 399-499,,-34.669334,-58.59684,,,,,America/Argentina/Buenos_Aires,
6427118816,,AVENIDA CAMINO DE CINTURA 399-499,,-34.669285,-58.596794,,,,,America/Argentina/Buenos_Aires,
6427118817,,AVENIDA CAMINO DE CINTURA 2977,,-34.6832,-58.568939,,,,,America/Argentina/Buenos_Aires,
6427118818,,AVENIDA CAMINO DE CINTURA 1821,,-34.679188,-58.584988,,,,,America/Argentina/Buenos_Aires,
6427130233,,LIBRES 359,,-34.776334,-58.636092,,,,,America/Argentina/Buenos_Aires,
6427130234,,BRIGADIER GENERAL JUAN MANUEL DE ROSAS 22262-22398,,-34.835915,-58.649448,,,,,America/Argentina/Buenos_Aires,
6427130235,,PEDRO LEÓN GALLO 4450-4498,,-34.702572,-58.562298,,,,,America/Argentina/Buenos_Aires,
6427130236,,PEDRO LEÓN GALLO 4499-4549,,-34.70315,-58.561503,,,,,America/Argentina/Buenos_Aires,
6427130237,,AGUSTÍN DE VEDIA 4487,,-34.703236,-58.561176,,,,,America/Argentina/Buenos_Aires,
6427130239,,INCA 7502-7600,,-34.769588,-58.635643,,,,,America/Argentina/Buenos_Aires,
6427130240,,CORONEL CONDE 4621-4699,,-34.769309,-58.638524,,,,,America/Argentina/Buenos_Aires,
6427130241,,BARRIENTOS 5199-5299,,-34.772555,-58.632018,,,,,America/Argentina/Buenos_Aires,
6427130242,,BARRIENTOS 4999-5099,,-34.771159,-58.633697,,,,,America/Argentina/Buenos_Aires,
6427100142,,AVENIDA INTENDENTE ESTEBAN CROVARA 4909-4999,,-34.712139,-58.558976,,,,,America/Argentina/Buenos_Aires,
6427130911,,ASCASUBI 6143-6199,,-34.749287,-58.583111,,,,,America/Argentina/Buenos_Aires,
6427130912,,J. CASTELLANOS 1381,,-34.656119,-58.571965,,,,,America/Argentina/Buenos_Aires,
6427130913,,PERDRIEL 4400-4498,,-34.703779,-58.559523,,,,,America/Argentina/Buenos_Aires,
6427130914,,AVENIDA 17 DE OCTUBRE 13,,-34.714474,-58.557255,,,,,America/Argentina/Buenos_Aires,
6427130915,,PRESIDENTE JUAN DOMINGO PERÓN 2257-2333,,-34.668631,-58.567072,,,,,America/Argentina/Buenos_Aires,
6427130916,,BERMEJO 4101-4199,,-34.697219,-58.562393,,,,,America/Argentina/Buenos_Aires,
6427130917,,AMÉRICA 1993,,-34.660403,-58.575098,,,,,America/Argentina/Buenos_Aires,
6427130918,,PASTEUR 3550-3598,,-34.685298,-58.562671,,,,,America/Argentina/Buenos_Aires,
6427130919,,AMÉRICA 1743,,-34.659035,-58.573559,,,,,America/Argentina/Buenos_Aires,
